RDM_NAME_NM,RDM_CODE_CD,MEDDRA_TERM,ACRONYM,ISACTIVE,CREATED_BY,CREATE_DATE_TS,UPDATED_BY,LAST_UPDATE_DATE_TS,SOURCE_SYSTEM
Respiratory tract infection-10062352,10062352,Respiratory tract infection,RTI,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Neuroendocrine tumor-10062476,10062476,Neuroendocrine tumor,NET,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Heparin-induced thrombocytopenia-10062506(Do Not Use),10062506,Heparin-induced thrombocytopenia,HIT,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Poor quality sleep-10062519(Do Not Use),10062519,Poor quality sleep,PSQ,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Peripheral arterial occlusive disease-10062585,10062585,Peripheral arterial occlusive disease,PAD,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Stargardt's disease-10062766,10062766,Stargardt's disease,STGD,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Habitual abortion-10062935,10062935,Habitual abortion,MIS,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Sarcopenia-10063024,10063024,Sarcopenia,SRCP,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Frailty-10063028,10063028,Frailty,FRAILTY,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Usher's syndrome-10063396,10063396,Usher's syndrome,US1B,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Relapsing-remitting multiple sclerosis-10063399,10063399,Relapsing-remitting multiple sclerosis,RRMS,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Post transplant diabetes mellitus-10063634(Do Not Use),10063634,Post transplant diabetes mellitus,PTDM,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Hypophagia-10063743(Do Not Use),10063743,Hypophagia,HYPP,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Reperfusion injury-10063837,10063837,Reperfusion injury,IRI,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Multiple system atrophy-10064060,10064060,Multiple system atrophy,MSA,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Facioscapulohumeral muscular dystrophy-10064087,10064087,Facioscapulohumeral muscular dystrophy,FSHD,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Eosinophilic oesophagitis-10064212,10064212,Eosinophilic oesophagitis,EOES,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ST segment elevation myocardial infarction-10064345,10064345,ST segment elevation myocardial infarction,STEMI,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Cell marker-10064496,10064496,Cell marker,DS6,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Gene mutation-10064571,10064571,Gene mutation,CILIO,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Ventricular remodeling-10064644(Do Not Use),10064644,Ventricular remodeling,VRM,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Antibody-mediated rejection-10064683,10064683,Antibody-mediated rejection,AMR,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Device related infection-10064687,10064687,Device related infection,CRBSI,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Procedural pain-10064882,10064882,Procedural pain,DSP,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Pulmonary arterial hypertension-10064911,10064911,Pulmonary arterial hypertension,PAH,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Age-related macular degeneration-10064930,10064930,Age-related macular degeneration,AMD,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Cardiovascular event prophylaxis-10064939,10064939,Cardiovascular event prophylaxis,PCVH,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Malignant solid tumor-10065147,10065147,Malignant solid tumor,ADVMST,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Ventilator associated pneumonia-10065153,10065153,Ventilator associated pneumonia,VAP,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Solid tumor-10065252,10065252,Solid tumor,KSTM,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Ex-tobacco user-10065386,10065386,Ex-tobacco user,SMK,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Inflammatory pain-10065390(Do Not Use),10065390,Inflammatory pain,INFLP,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Microvascular angina-10065566,10065566,Microvascular angina,MVA,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Multifocal motor neuropathy-10065579,10065579,Multifocal motor neuropathy,MMN,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Percutaneous coronary intervention-10065608,10065608,Percutaneous coronary intervention,PREVSTEMI,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_DIABETES PROPHYLAXIS-10066284(Do Not Use),10066284,DIABETES PROPHYLAXIS,PDAB,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Inclusion body myositis-10066407,10066407,Inclusion body myositis,SIBM,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Hemophilia-10066439,10066439,Hemophilia,HEMO,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Thyroid cancer-10066474,10066474,Thyroid cancer,KTHY,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_HEMATOLOGICAL MALIGNANCY-10066481(Do Not Use),10066481,HEMATOLOGICAL MALIGNANCY,KHM,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Gastroesophageal reflux disease-10066874(Do Not Use),10066874,Gastroesophageal reflux disease,GERD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Venous thromboembolism-10066899,10066899,Venous thromboembolism,DVTPE,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Chikungunya virus infection-10067256,10067256,Chikungunya virus infection,CHIKV,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Endotoxemia-10067417(Do Not Use),10067417,Endotoxemia,ENDOTOX,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Type 1 diabetes mellitus-10067584,10067584,Type 1 diabetes mellitus,T1D,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Type 2 diabetes mellitus-10067585,10067585,Type 2 diabetes mellitus,T2D,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Metachromatic leukodystrophy-10067609,10067609,Metachromatic leukodystrophy,MLD,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Atherothrombosis-10067651,10067651,Atherothrombosis,ATH,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Focal segmental glomerulosclerosis-10067757,10067757,Focal segmental glomerulosclerosis,FSGS,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Wet macular degeneration-10067791(Do Not Use),10067791,Wet macular degeneration,WETAMD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Head and neck cancer-10067821,10067821,Head and neck cancer,KHNK,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Community acquired infection-10067822,10067822,Community acquired infection,CAI,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_PERIPHERAL ARTERIAL DISEASE-10067825(Do Not Use),10067825,PERIPHERAL ARTERIAL DISEASE,PADI,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Allogenic stem cell transplantation-10067859,10067859,Allogenic stem cell transplantation,HSCT,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Radiation sickness syndrome-10068142,10068142,Radiation sickness syndrome,ARS,Yes,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Sleep maintenance insomnia-10068671(Do Not Use),10068671,Sleep maintenance insomnia,SMIMDD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_TYPE 2 DIABETES MELLITUS-DIABB-PR10067585(Do Not Use),DIABB-PR10067585,TYPE 2 DIABETES MELLITUS,DIABB-PR,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_TYPE 2 DIABETES MELLITUS-DIABB10067585(Do Not Use),DIABB10067585,TYPE 2 DIABETES MELLITUS,DIABB,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_DIABETES-DIABPD10012594(Do Not Use),DIABPD10012594,DIABETES,DIABPD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_DIABETIC NEUROPATHY-DN10012680(Do Not Use),DN10012680,DIABETIC NEUROPATHY,DN,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Thyroid cancer-DTC10066474(Do Not Use),DTC10066474,Thyroid cancer,DTC,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_GENERALIZED ANXIETY DISORDER-GADCR10018105(Do Not Use),GADCR10018105,GENERALIZED ANXIETY DISORDER,GADCR,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_GENERALIZED ANXIETY DISORDER-GADPD10018105(Do Not Use),GADPD10018105,GENERALIZED ANXIETY DISORDER,GADPD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Hypertensive nephropathy-GADPD10055171(Do Not Use),GADPD10055171,Hypertensive nephropathy,HTN,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Hypercholesterolaemia-HYPCFC10020603(Do Not Use),HYPCFC10020603,Hypercholesterolaemia,HYPCFC,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Acute lymphoblastic leukemia-KALLPD10000845(Do Not Use),KALLPD10000845,Acute lymphoblastic leukemia,KALLPD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Neoangiogenesis-KANGG10028915(Do Not Use),KANGG10028915,Neoangiogenesis,KANGG,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Neoangiogenesis-KANGGM10028915(Do Not Use),KANGGM10028915,Neoangiogenesis,KANGGM,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_BREAST CANCER-KBRTA10006187(Do Not Use),KBRTA10006187,BREAST CANCER,KBRTA,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Colon cancer-KCCADJ10009944(Do Not Use),KCCADJ10009944,Colon cancer,KCCADJ,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Chemotherapy-KCHEMO10061758(Do Not Use),KCHEMO10061758,Chemotherapy,KCHEMO,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Head and neck cancer-KHNKA10067821(Do Not Use),KHNKA10067821,Head and neck cancer,KHNKA,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Head and neck cancer-KHNKM10067821(Do Not Use),KHNKM10067821,Head and neck cancer,KHNKM,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Acute myeloid leukaemia-KLEUC10000880(Do Not Use),KLEUC10000880,Acute myeloid leukaemia,KLEUC,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_NON-SMALL CELL LUNG CANCER-KNSC10061873(Do Not Use),KNSC10061873,NON-SMALL CELL LUNG CANCER,KNSC,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Chemotherapy-KPD10061758(Do Not Use),KPD10061758,Chemotherapy,KPD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_SARCOMA-KPDS10039491(Do Not Use),KPDS10039491,SARCOMA,KPDS,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Cancer-KSA10007050(Do Not Use),KSA10007050,Cancer,KSA,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Sarcoma-KSARPD10039491(Do Not Use),KSARPD10039491,Sarcoma,KSARPD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Small cell lung cancer stage unspecified-KSCL10041071(Do Not Use),KSCL10041071,Small cell lung cancer stage unspecified,KSCL,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Cancer-KSENSI10007050(Do Not Use),KSENSI10007050,Cancer,KSENSI,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Major depressive disorder NOS-MDD-ELD10025453(Do Not Use),MDD-ELD10025453,Major depressive disorder NOS,MDD-ELD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_MAJOR DEPRESSIVE DISORDER NOS-MDDCR10025453(Do Not Use),MDDCR10025453,MAJOR DEPRESSIVE DISORDER NOS,MDDCR,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_MAJOR DEPRESSIVE DISORDER NOS-MDDPD10025453(Do Not Use),MDDPD10025453,MAJOR DEPRESSIVE DISORDER NOS,MDDPD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_OSTEOPOROSIS-MOST10031282(Do Not Use),MOST10031282,OSTEOPOROSIS,MOST,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_SLEEP DISORDER-MR10040984(Do Not Use),MR10040984,SLEEP DISORDER,MR,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_MULTIPLE SCLEROSIS-MSCLAD10028245(Do Not Use),MSCLAD10028245,MULTIPLE SCLEROSIS,MSCLAD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_NULLLEGACY-NA00000000(Do Not Use),NA00000000,NULLLEGACY,NA,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Neurodegenerative disorder-NEREG10053643(Do Not Use),NEREG10053643,Neurodegenerative disorder,NEREG,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Pain-NOCIC10033371(Do Not Use),NOCIC10033371,Pain,NOCIC,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Niemann-Pick disease-NPC110029403(Do Not Use),NPC110029403,Niemann-Pick disease,NPC1,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Nasal polyps-NPwCS10028756(Do Not Use),NPwCS10028756,Nasal polyps,NPwCS,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Obesity-OBEPD10029883(Do Not Use),OBEPD10029883,Obesity,OBEPD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_OSTEOGENESIS IMPERFECTA-OIPD10031243(Do Not Use),OIPD10031243,OSTEOGENESIS IMPERFECTA,OIPD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_OSTEOARTHRITIS-OSA10031161(Do Not Use),OSA10031161,OSTEOARTHRITIS,OSA,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_OSTEOARTHRITIS-OSAP10031161(Do Not Use),OSAP10031161,OSTEOARTHRITIS,OSAP,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_OSTEOPOROSIS-OSCAD10031282(Do Not Use),OSCAD10031282,OSTEOPOROSIS,OSCAD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_NULLLEGACY-OTHER00000000(Do Not Use),OTHER00000000,NULLLEGACY,OTHER,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Peripheral arterial occlusive disease-PAOD10062585(Do Not Use),PAOD10062585,Peripheral arterial occlusive disease,PAOD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_THROMBOEMBOLISM PROPHYLAXIS-PATEAF10049910(Do Not Use),PATEAF10049910,THROMBOEMBOLISM PROPHYLAXIS,PATEAF,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Venous thromboembolism prophylaxis-PCVTE10049909(Do Not Use),PCVTE10049909,Venous thromboembolism prophylaxis,PCVTE,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Venous thromboembolism prophylaxis-PCVTEPED10049909(Do Not Use),PCVTEPED10049909,Venous thromboembolism prophylaxis,PCVTEPED,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Prophylaxis-PDPT10036898(Do Not Use),PDPT10036898,Prophylaxis,PDPT,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Immunisation-PDPTP10021430(Do Not Use),PDPTP10021430,Immunisation,PDPTP,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_DVT PROPHYLAXIS-PDVT10013880(Do Not Use),PDVT10013880,DVT PROPHYLAXIS,PDVT,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_DVT PROPHYLAXIS-PDVTH10013880(Do Not Use),PDVTH10013880,DVT PROPHYLAXIS,PDVTH,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_DVT PROPHYLAXIS-PDVTM10013880(Do Not Use),PDVTM10013880,DVT PROPHYLAXIS,PDVTM,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Glomerulonephropathy-PODO10051920(Do Not Use),PODO10051920,Glomerulonephropathy,PODO,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Sarcopenia-PRESRCP10063024(Do Not Use),PRESRCP10063024,Sarcopenia,PRESRCP,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Reperfusion injury-RI10063837(Do Not Use),RI10063837,Reperfusion injury,RI,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_SLEEP DISORDER-SAF10040984(Do Not Use),SAF10040984,SLEEP DISORDER,SAF,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_THROMBOEMBOLISM PROPHYLAXIS-SEPAF10049910(Do Not Use),SEPAF10049910,THROMBOEMBOLISM PROPHYLAXIS,SEPAF,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_SLEEP DISORDER-SLDPD10040984(Do Not Use),SLDPD10040984,SLEEP DISORDER,SLDPD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Middle insomnia-SMIMP10027590(Do Not Use),SMIMP10027590,Middle insomnia,SMIMP,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Asthma-SuAE10003553(Do Not Use),SuAE10003553,Asthma,SuAE,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_ATRIAL FIBRILLATION-TAF10003658(Do Not Use),TAF10003658,ATRIAL FIBRILLATION,TAF,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Neurodegenerative disorder-TAU10053643(Do Not Use),TAU10053643,Neurodegenerative disorder,TAU,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_THROMBOEMBOLISM PROPHYLAXIS-TED10049910(Do Not Use),TED10049910,THROMBOEMBOLISM PROPHYLAXIS,TED,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_NULLLEGACY-TRPR00000000(Do Not Use),TRPR00000000,NULLLEGACY,TRPR,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Venous thromboembolism-VTEPEN10066899(Do Not Use),VTEPEN10066899,Venous thromboembolism,VTEPEN,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Ventricular tachycardia-VTICD10047302(Do Not Use),VTICD10047302,Ventricular tachycardia,VTICD,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
ZZZ_Immunisation-Vac_DTPPHItB10021430(Do Not Use),Vac_DTPPHItB10021430,Immunisation,Vac_DTPPHItB,No,INF_BATCH,2024-07-05 08:48:47.437,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Lichen simplex chronicus-10057292,10057292,Lichen simplex chronicus,LSC,Yes,INF_BATCH,2024-11-27 15:17:14.957,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Warm autoimmune hemolytic anemia-10087092,10087092,Warm autoimmune hemolytic anemia,WAIHA,Yes,INF_BATCH,2024-11-27 15:17:14.957,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Graves' disease-10018706,10018706,Graves' disease,GRAVES,Yes,INF_BATCH,2024-11-27 15:17:14.957,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
Prurigo nodularis-10037084,10037084,Prurigo nodularis,PN,Yes,INF_BATCH,2024-11-27 15:17:14.957,INF_BATCH,2025-10-17 14:16:07.385,INF_R360
